4.098	4.217	4.332	4.421	4.558	5.17	5.83	6.133	6.165	6.103	5.918	5.958	6.058	6.178	6.263	6.306	6.393	6.708	7.093	7.303	7.298	7.123	6.618	6.608	6.693	6.793	6.868	6.898	6.983	7.223	7.498	7.693	7.688	7.448	6.813	6.768	6.848	6.938	7.008	7.033	7.113	7.343	7.618	7.813	7.808	7.568	6.848	6.803
4.139	4.265	4.377	4.465	4.6	5.22	5.89	6.2	6.232	6.17	5.99	6.032	6.132	6.252	6.337	6.38	6.467	6.782	7.167	7.377	7.372	7.197	6.707	6.697	6.782	6.882	6.957	6.987	7.072	7.312	7.587	7.782	7.772	7.532	6.912	6.867	6.947	7.037	7.107	7.132	7.212	7.442	7.717	7.912	7.907	7.667	6.952	6.907
3.914	4.03	4.156	4.249	4.394	5.042	5.739	6.054	6.091	6.036	5.866	5.911	6.011	6.133	6.223	6.268	6.356	6.681	7.071	7.291	7.286	7.111	6.651	6.641	6.726	6.826	6.901	6.931	7.016	7.256	7.531	7.726	7.721	7.481	6.881	6.836	6.916	7.006	7.076	7.101	7.181	7.411	7.686	7.881	7.876	7.641	6.941	6.896
3.97	4.098	4.222	4.318	4.463	5.105	5.795	6.112	6.152	6.102	5.927	5.972	6.075	6.197	6.287	6.332	6.42	6.745	7.135	7.355	7.35	7.175	6.708	6.698	6.783	6.883	6.958	6.988	7.073	7.313	7.588	7.783	7.778	7.538	6.933	6.888	6.968	7.058	7.128	7.153	7.233	7.463	7.738	7.933	7.928	7.693	6.983	6.933
3.603	3.726	3.856	3.954	4.109	4.796	5.526	5.849	5.894	5.849	5.699	5.747	5.855	5.98	6.072	6.119	6.209	6.554	6.954	7.179	7.174	7.004	6.564	6.554	6.639	6.744	6.819	6.849	6.934	7.174	7.454	7.654	7.649	7.409	6.819	6.774	6.854	6.944	7.014	7.039	7.119	7.349	7.624	7.819	7.814	7.579	6.884	6.834
3.515	3.636	3.766	3.866	4.026	4.722	5.457	5.781	5.831	5.789	5.654	5.707	5.817	5.942	6.034	6.084	6.174	6.524	6.929	7.159	7.154	6.984	6.549	6.539	6.624	6.729	6.804	6.834	6.919	7.164	7.444	7.644	7.639	7.404	6.824	6.779	6.859	6.949	7.019	7.049	7.129	7.359	7.634	7.834	7.829	7.594	6.904	6.854
3.537	3.643	3.767	3.868	4.033	4.728	5.473	5.798	5.85	5.81	5.685	5.74	5.852	5.977	6.071	6.121	6.212	6.567	6.972	7.202	7.197	7.027	6.597	6.587	6.672	6.777	6.852	6.882	6.967	7.212	7.492	7.692	7.687	7.452	6.872	6.827	6.907	6.997	7.067	7.097	7.177	7.407	7.682	7.882	7.877	7.642	6.952	6.902
3.538	3.638	3.758	3.858	4.024	4.727	5.476	5.796	5.85	5.818	5.701	5.756	5.869	5.994	6.089	6.139	6.231	6.586	6.991	7.221	7.216	7.046	6.616	6.606	6.691	6.796	6.871	6.901	6.986	7.231	7.511	7.711	7.706	7.471	6.891	6.846	6.926	7.016	7.086	7.116	7.196	7.426	7.701	7.901	7.896	7.661	6.971	6.921
3.538	3.957	4.08	4.173	4.331	5.001	5.733	6.046	6.089	6.051	5.911	5.963	6.073	6.196	6.289	6.339	6.431	6.776	7.176	7.396	7.391	7.216	6.746	6.731	6.816	6.921	6.996	7.026	7.111	7.351	7.631	7.831	7.826	7.586	6.981	6.936	7.016	7.106	7.176	7.206	7.286	7.516	7.791	7.991	7.986	7.746	7.046	6.991
3.538	3.835	3.958	4.055	4.214	4.873	5.596	5.901	5.943	5.896	5.766	5.816	5.926	6.049	6.141	6.191	6.286	6.631	7.031	7.251	7.246	7.071	6.626	6.611	6.696	6.801	6.876	6.906	6.991	7.231	7.516	7.721	7.716	7.476	6.876	6.831	6.911	7.006	7.076	7.106	7.186	7.416	7.691	7.891	7.886	7.646	6.966	6.916
