3.668	3.813	4.02	4.666	5.314	5.594	5.625	5.559	5.472	5.519	5.617	5.735	5.825	5.887	5.997	6.342	6.722	6.942	6.942	6.767	6.302	6.272	6.357	6.457	6.527	6.557	6.637	6.872	7.162	7.372	7.367	7.142	6.492	6.447	6.527	6.622	6.687	6.717	6.797	7.022	7.307	7.512	7.507	7.287	6.647	6.607	6.692	6.787
3.669	3.816	4.028	4.673	5.316	5.596	5.626	5.552	5.46	5.503	5.595	5.713	5.803	5.865	5.975	6.315	6.69	6.91	6.905	6.725	6.23	6.2	6.285	6.385	6.455	6.485	6.565	6.8	7.09	7.3	7.295	7.075	6.415	6.375	6.46	6.555	6.62	6.65	6.73	6.955	7.24	7.445	7.44	7.225	6.575	6.535	6.62	6.72
3.689	3.838	4.045	4.694	5.344	5.622	5.651	5.581	5.488	5.532	5.625	5.743	5.833	5.893	6.003	6.348	6.723	6.943	6.938	6.758	6.263	6.233	6.318	6.418	6.488	6.518	6.598	6.838	7.128	7.338	7.333	7.113	6.453	6.413	6.498	6.593	6.658	6.688	6.768	6.993	7.278	7.483	7.478	7.258	6.603	6.563	6.648	6.748
3.705	3.846	4.058	4.716	5.372	5.647	5.677	5.607	5.51	5.555	5.647	5.765	5.855	5.915	6.025	6.368	6.738	6.96	6.955	6.77	6.26	6.225	6.31	6.405	6.475	6.505	6.585	6.825	7.115	7.325	7.32	7.1	6.435	6.395	6.48	6.575	6.64	6.67	6.75	6.975	7.26	7.465	7.46	7.24	6.58	6.54	6.625	6.725
3.793	3.94	4.15	4.797	5.428	5.701	5.725	5.652	5.544	5.586	5.676	5.791	5.879	5.939	6.047	6.387	6.752	6.972	6.967	6.782	6.257	6.222	6.302	6.392	6.462	6.492	6.572	6.807	7.097	7.307	7.302	7.082	6.402	6.362	6.447	6.542	6.607	6.637	6.717	6.942	7.227	7.432	7.427	7.207	6.542	6.497	6.582	6.682
3.55	3.71	3.939	4.605	5.26	5.547	5.577	5.517	5.446	5.496	5.589	5.709	5.799	5.861	5.971	6.316	6.681	6.901	6.896	6.716	6.231	6.201	6.286	6.376	6.446	6.476	6.556	6.796	7.086	7.296	7.291	7.071	6.396	6.361	6.446	6.541	6.606	6.636	6.716	6.941	7.226	7.431	7.426	7.206	6.546	6.501	6.586	6.686
3.695	3.861	4.086	4.76	5.415	5.692	5.72	5.653	5.573	5.623	5.715	5.835	5.925	5.985	6.095	6.44	6.805	7.025	7.02	6.84	6.345	6.315	6.4	6.49	6.56	6.59	6.67	6.91	7.2	7.41	7.405	7.185	6.51	6.47	6.555	6.65	6.715	6.745	6.825	7.05	7.335	7.54	7.535	7.31	6.65	6.605	6.69	6.79
3.604	3.768	4.008	4.7	5.369	5.647	5.677	5.616	5.541	5.593	5.685	5.807	5.897	5.959	6.069	6.414	6.779	6.999	6.994	6.814	6.319	6.289	6.374	6.464	6.534	6.564	6.644	6.884	7.174	7.384	7.379	7.159	6.489	6.454	6.539	6.634	6.699	6.729	6.809	7.034	7.319	7.524	7.519	7.294	6.634	6.589	6.674	6.774
3.535	3.687	3.924	4.618	5.295	5.575	5.605	5.552	5.487	5.54	5.633	5.755	5.845	5.907	6.017	6.362	6.727	6.952	6.947	6.767	6.282	6.252	6.337	6.427	6.497	6.527	6.607	6.847	7.137	7.347	7.342	7.122	6.457	6.422	6.507	6.602	6.667	6.697	6.777	7.002	7.287	7.492	7.487	7.262	6.607	6.562	6.647	6.747
3.379	3.548	3.788	4.494	5.176	5.461	5.494	5.444	5.384	5.441	5.539	5.662	5.754	5.817	5.929	6.279	6.644	6.869	6.864	6.684	6.199	6.169	6.254	6.344	6.414	6.444	6.524	6.764	7.054	7.264	7.259	7.039	6.374	6.339	6.424	6.519	6.584	6.614	6.694	6.919	7.204	7.409	7.404	7.179	6.529	6.484	6.569	6.669
3.379	3.743	3.988	4.703	5.393	5.677	5.708	5.653	5.588	5.645	5.742	5.864	5.956	6.018	6.128	6.483	6.848	7.073	7.068	6.888	6.373	6.338	6.423	6.513	6.583	6.613	6.693	6.933	7.223	7.433	7.428	7.208	6.523	6.483	6.568	6.663	6.728	6.758	6.838	7.063	7.348	7.553	7.548	7.318	6.643	6.598	6.683	6.783
3.379	3.653	3.909	4.656	5.358	5.643	5.683	5.631	5.566	5.624	5.721	5.845	5.939	6.001	6.111	6.486	6.851	7.071	7.066	6.886	6.371	6.336	6.416	6.506	6.576	6.606	6.686	6.926	7.216	7.426	7.421	7.201	6.511	6.471	6.551	6.646	6.711	6.741	6.821	7.046	7.331	7.536	7.531	7.301	6.621	6.576	6.661	6.761
